0.999718	0.020820	-0.011493	0.012230	-0.035629	0.999291	0.020395	-0.999149	-0.035874
0.999561	0.026251	-0.013655	0.014750	-0.042017	0.999007	0.025651	-0.998771	-0.042386
0.999389	0.031442	-0.015316	0.016821	-0.048167	0.998699	0.030663	-0.998345	-0.048666
0.999206	0.036260	-0.016482	0.018429	-0.054054	0.998367	0.035310	-0.997878	-0.054679
0.999028	0.040578	-0.017183	0.019589	-0.059649	0.998027	0.039473	-0.997394	-0.060386
0.998866	0.044285	-0.017467	0.020324	-0.064921	0.997683	0.043048	-0.996907	-0.065747
0.998730	0.047288	-0.017395	0.020677	-0.069831	0.997344	0.045948	-0.996437	-0.070720
0.998627	0.049516	-0.017038	0.020696	-0.074334	0.997018	0.048102	-0.996002	-0.075257
0.998567	0.050911	-0.016474	0.020440	-0.078387	0.996713	0.049452	-0.995621	-0.079316
0.998551	0.051446	-0.015787	0.019975	-0.081938	0.996437	0.049969	-0.995308	-0.082847
0.998579	0.051111	-0.015057	0.019369	-0.084938	0.996197	0.049637	-0.995074	-0.085807
0.998651	0.049923	-0.014361	0.018689	-0.087336	0.996004	0.048469	-0.994928	-0.088151
0.998756	0.047918	-0.013768	0.018002	-0.089085	0.995861	0.046493	-0.994871	-0.089837
0.998891	0.045149	-0.013339	0.017372	-0.090144	0.995777	0.043756	-0.994905	-0.090828
0.999045	0.041690	-0.013117	0.016849	-0.090479	0.995756	0.040326	-0.995026	-0.091095
0.999206	0.037628	-0.013134	0.016480	-0.090060	0.995801	0.036287	-0.995226	-0.090608
0.999364	0.033060	-0.013411	0.016304	-0.088871	0.995910	0.031733	-0.995495	-0.089354
0.999507	0.028093	-0.013952	0.016347	-0.086907	0.996082	0.026770	-0.995820	-0.087323
0.999630	0.022841	-0.014745	0.016620	-0.084174	0.996312	0.021516	-0.996189	-0.084523
0.999725	0.017421	-0.015769	0.017125	-0.080690	0.996593	0.016089	-0.996588	-0.080966
0.999785	0.011946	-0.016987	0.017852	-0.076485	0.996912	0.010610	-0.997000	-0.076681
0.999811	0.006533	-0.018361	0.018782	-0.071599	0.997258	0.005200	-0.997413	-0.071709
0.999803	0.001289	-0.019836	0.019877	-0.066087	0.997617	-0.000025	-0.997814	-0.066100
0.999765	-0.003681	-0.021359	0.021100	-0.060012	0.997975	-0.004955	-0.998191	-0.059920
0.999704	-0.008284	-0.022875	0.022400	-0.053446	0.998319	-0.009493	-0.998536	-0.053245
0.999627	-0.012432	-0.024323	0.023721	-0.046469	0.998638	-0.013546	-0.998842	-0.046157
0.999543	-0.016055	-0.025648	0.025003	-0.039168	0.998921	-0.017042	-0.999105	-0.038749
0.999459	-0.019085	-0.026795	0.026182	-0.031637	0.999156	-0.019917	-0.999317	-0.031121
0.999385	-0.021472	-0.027716	0.027200	-0.023969	0.999342	-0.022122	-0.999482	-0.023371
0.999330	-0.023180	-0.028368	0.027994	-0.016268	0.999477	-0.023629	-0.999600	-0.015608
0.999296	-0.024182	-0.028708	0.028506	-0.008629	0.999557	-0.024419	-0.999671	-0.007934
0.999289	-0.024467	-0.028710	0.028691	-0.001152	0.999588	-0.024490	-0.999700	-0.000449
0.999309	-0.024034	-0.028348	0.028502	0.006065	0.999575	-0.023852	-0.999693	0.006746
0.999357	-0.022899	-0.027604	0.027905	0.012929	0.999527	-0.022531	-0.999654	0.013560
0.999427	-0.021086	-0.026465	0.026874	0.019352	0.999452	-0.020563	-0.999590	0.019908
0.999515	-0.018638	-0.024930	0.025397	0.025250	0.999358	-0.017997	-0.999507	0.025711
0.999614	-0.015603	-0.023000	0.023469	0.030550	0.999258	-0.014889	-0.999411	0.030904
0.999714	-0.012043	-0.020684	0.021096	0.035183	0.999158	-0.011306	-0.999309	0.035427
0.999806	-0.008029	-0.018000	0.018300	0.039089	0.999069	-0.007318	-0.999204	0.039228
0.999882	-0.003640	-0.014965	0.015105	0.042224	0.998994	-0.003005	-0.999102	0.042274
0.999933	0.001034	-0.011608	0.011551	0.044548	0.998941	0.001550	-0.999007	0.044533
0.999951	0.005898	-0.007965	0.007686	0.046038	0.998911	0.006258	-0.998923	0.045990
0.999933	0.010859	-0.004076	0.003565	0.046678	0.998904	0.011038	-0.998851	0.046636
0.999875	0.015811	0.000016	-0.000751	0.046470	0.998919	0.015793	-0.998794	0.046476
0.999779	0.020652	0.004257	-0.005192	0.045421	0.998956	0.020437	-0.998756	0.045518
0.999643	0.025284	0.008589	-0.009685	0.043559	0.999004	0.024885	-0.998731	0.043788
0.999478	0.029607	0.012950	-0.014157	0.040918	0.999063	0.029049	-0.998724	0.041316
0.999288	0.033529	0.017270	-0.018527	0.037548	0.999122	0.032851	-0.998731	0.038142
