0.998976	0.018995	0.041074	-0.041042	-0.002092	0.999156	0.019065	-0.999818	-0.001310
0.999350	0.018697	0.030815	-0.030693	-0.006793	0.999505	0.018897	-0.999802	-0.006215
0.999645	0.018225	0.019468	-0.019283	-0.010305	0.999761	0.018422	-0.999781	-0.009950
0.999817	0.017673	0.007368	-0.007149	-0.012444	0.999898	0.017762	-0.999767	-0.012315
0.999839	0.017123	-0.005117	0.005342	-0.013087	0.999899	0.017054	-0.999767	-0.013176
0.999707	0.016650	-0.017598	0.017802	-0.012174	0.999767	0.016431	-0.999787	-0.012467
0.999426	0.016310	-0.029678	0.029839	-0.009710	0.999507	0.016014	-0.999819	-0.010191
0.999030	0.016147	-0.040967	0.041065	-0.005768	0.999140	0.015897	-0.999853	-0.006425
0.998562	0.016182	-0.051104	0.051118	-0.000490	0.998692	0.016136	-0.999869	-0.001317
0.998077	0.016418	-0.059755	0.059665	0.005926	0.998200	0.016743	-0.999847	0.004935
0.997635	0.016839	-0.066650	0.066431	0.013217	0.997704	0.017681	-0.999771	0.012067
0.997284	0.017402	-0.071572	0.071201	0.021078	0.997239	0.018863	-0.999627	0.019782
0.997066	0.018047	-0.074379	0.073834	0.029167	0.996843	0.020159	-0.999411	0.027749
0.997008	0.018685	-0.075008	0.074278	0.037125	0.996547	0.021405	-0.999136	0.035626
0.997112	0.019212	-0.073480	0.072566	0.044588	0.996367	0.022419	-0.998821	0.043065
0.997363	0.019501	-0.069899	0.068824	0.051212	0.996313	0.023008	-0.998497	0.049735
0.997731	0.019407	-0.064456	0.063266	0.056682	0.996385	0.022990	-0.998203	0.055326
0.998173	0.018786	-0.057416	0.056181	0.060737	0.996571	0.022209	-0.997976	0.059571
0.998640	0.017490	-0.049118	0.047924	0.063175	0.996851	0.020538	-0.997850	0.062251
0.999083	0.015392	-0.039963	0.038903	0.063876	0.997199	0.017902	-0.997839	0.063219
0.999461	0.012396	-0.030387	0.029552	0.062787	0.997589	0.014274	-0.997949	0.062386
0.999747	0.008445	-0.020859	0.020316	0.059946	0.997995	0.009679	-0.998166	0.059759
0.999924	0.003541	-0.011842	0.011627	0.055462	0.998394	0.004192	-0.998455	0.055416
0.999990	-0.002250	-0.003781	0.003888	0.049515	0.998765	-0.002060	-0.998770	0.049523
0.999957	-0.008799	0.002928	-0.002553	0.042348	0.999099	-0.008915	-0.999064	0.042324
0.999842	-0.015906	0.007958	-0.007409	0.034247	0.999386	-0.016168	-0.999287	0.034123
0.999666	-0.023322	0.011068	-0.010472	0.025534	0.999618	-0.023596	-0.999401	0.025281
0.999454	-0.030754	0.012131	-0.011626	0.016553	0.999796	-0.030949	-0.999390	0.016186
0.999220	-0.037889	0.011130	-0.010848	0.007649	0.999912	-0.037971	-0.999253	0.007232
0.998979	-0.044409	0.008159	-0.008205	-0.000836	0.999965	-0.044401	-0.999012	-0.001200
0.998742	-0.050020	0.003428	-0.003862	-0.008588	0.999955	-0.049989	-0.998711	-0.008770
0.998512	-0.054467	-0.002757	0.001925	-0.015323	0.999881	-0.054503	-0.998398	-0.015195
